DataStatus,SyntheticSeed,RangeM,Observation,SensingSnrDb,Detected,RadialErrorM,AssumedEffectiveLossDb
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,600,37,-8.713449222580392,1,9.62797168022307,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,600,38,-13.737208488549562,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,600,39,-14.394136941312357,1,14.722261163064545,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,0,-20.25538243706719,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,1,-20.74795888293764,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,2,-10.617752965420454,1,2.6297432489392634,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,3,-13.994232454137368,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,4,-14.094798869604517,1,7.910841412411107,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,5,-16.467943722026405,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,6,-15.240120837183822,1,6.410332579558374,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,7,-17.397391832733415,1,10.24483709486757,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,8,-15.284950076801302,1,5.400990479004651,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,9,-21.611261016439993,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,10,-7.757452764562558,1,2.892732138702912,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,11,-19.296575210370513,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,12,-12.32528481234597,1,4.874455000754176,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,13,-15.935363378018792,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,14,-5.302750801178043,1,3.7179812541028743,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,15,-15.212578659566574,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,16,-27.174524236128903,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,17,-14.112022021204002,1,13.089305551099605,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,18,-17.32199182989944,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,19,-14.494031038135269,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,20,-17.129396703806258,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,21,-10.340732497373818,1,1.0191161747585291,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,22,-16.141414320922646,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,23,-17.706349239423957,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,24,-17.19980557888318,1,28.354035643679897,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,25,-11.251853161717136,1,8.605256701443517,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,26,-14.04960351540378,1,11.20730791120414,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,27,-16.020855780378394,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,28,-12.623009108503073,1,2.5463668794244896,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,29,-14.664513185231089,1,13.77104442613046,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,30,-17.67151913715868,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,31,-19.54643969892316,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,32,-17.46222432980082,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,33,-15.850269035461588,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,34,-13.15483933151977,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,35,-24.653208225111467,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,36,-17.771357060265213,1,11.14051965231707,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,37,-13.310964566475288,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,38,-9.24805589409924,1,7.135421240362091,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,700,39,-20.429804252497618,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,0,-16.313972843601924,1,14.82598279930455,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,1,-19.949817715171797,1,22.35685857024672,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,2,-14.069721616566195,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,3,-20.684131328558546,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,4,-6.3475571920064535,1,2.981055712469716,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,5,-18.077669647096666,1,12.321833758751916,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,6,-11.937729168734013,1,4.203778891357642,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,7,-21.80515299094887,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,8,-19.076403809366283,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,9,-20.452907462173624,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,10,-7.1387958765447275,1,9.183424845248835,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,11,-21.213719917363456,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,12,-18.13976572461089,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,13,-21.401733589660566,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,14,-22.602144339659468,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,15,-16.89226980536101,1,5.419568142548939,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,16,-19.953928919892213,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,17,-18.44909038924363,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,18,-22.63111510361554,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,19,-19.317229150419397,1,0.6612527885995166,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,20,-19.015557722539647,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,21,-17.20685407389206,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,22,-19.504146225830482,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,23,-20.557965833470803,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,24,-23.9097503519932,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,25,-10.556289957840598,1,5.098897675849192,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,26,-9.74711642214979,1,5.077221170753853,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,27,-15.303174452085266,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,28,-27.095831882064488,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,29,-23.59305914213584,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,30,-19.799115905116622,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,31,-18.626194951402667,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,32,-17.83115529923117,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,33,-19.82218725888083,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,34,-20.230880661691707,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,35,-15.141787187280842,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,36,-17.78042183506439,1,18.94948814894586,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,37,-19.250782242578474,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,38,-9.790624697273309,1,12.888651569432682,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,800,39,-15.375863724034671,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,0,-13.849420179572096,1,6.043501065452946,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,1,-29.185351506025064,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,2,-23.519144123471502,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,3,-15.664342769487712,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,4,-28.229964309261774,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,5,-21.74540927292253,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,6,-26.052134430881566,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,7,-21.86612517923457,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,8,-18.118663286467818,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,9,-20.409862315202947,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,10,-13.493981908349824,1,7.0137296731329775,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,11,-13.576799476144235,1,1.4309075286038304,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,12,-23.078637043806467,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,13,-24.14791833937072,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,14,-23.651510640041217,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,15,-28.479360754159103,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,16,-19.962628977543407,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,17,-18.572689612267215,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,18,-16.9704436618963,1,8.3830280997481,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,19,-21.783866923436538,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,20,-18.558682180026587,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,21,-20.63990306105848,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,22,-17.09122653508354,1,6.580231692099689,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,23,-15.654415969209076,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,24,-19.10299570084923,1,27.49263205888194,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,25,-23.57690361829428,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,26,-22.21407298328923,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,27,-19.812993538190934,1,13.198280232084025,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,28,-17.363877641631646,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,29,-18.355275562892537,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,30,-22.247104563124253,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,31,-18.62272224344684,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,32,-20.078165536995627,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,33,-15.480738585760028,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,34,-20.560055448164743,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,35,-13.716850526076046,1,10.603981162239206,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,36,-19.20498071881564,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,37,-20.20960322608843,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,38,-17.845839014530902,1,20.617390343906987,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,900,39,-19.474745590734027,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,0,-18.775932336203564,1,23.757385263996422,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,1,-22.51771221936306,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,2,-22.77849098846942,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,3,-18.144019897472212,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,4,-18.31576031831721,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,5,-30.768176368850728,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,6,-23.461122941325375,1,34.68928166503354,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,7,-13.080223447092273,1,8.73347587449921,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,8,-16.78135261016513,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,9,-23.517083592104168,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,10,-21.953614092117373,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,11,-20.705901822349208,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,12,-16.56435244237236,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,13,-22.6518760424717,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,14,-19.06173999807125,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,15,-25.692800755619718,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,16,-28.07594410029977,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,17,-18.753272982563566,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,18,-22.315018802279493,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,19,-21.255514373754913,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,20,-24.477729588695947,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,21,-25.414199598657113,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,22,-24.70107411911618,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,23,-21.464122219245123,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,24,-19.148047206505254,1,24.613771596546698,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,25,-19.952552522780866,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,26,-24.49430221600602,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,27,-22.925348718008866,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,28,-16.01220147744162,1,6.557369433106033,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,29,-17.622502890162856,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,30,-26.345559977575544,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,31,-19.497607060034372,1,7.91977877874584,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,32,-19.711483143125868,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,33,-17.72512177982007,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,34,-27.864471460445394,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,35,-29.56818974321692,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,36,-14.727507538365451,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,37,-20.717704873398418,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,38,-19.812065371326018,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1000,39,-22.877756942999596,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,0,-16.404529832018017,1,21.402372923842698,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,1,-24.557777041257157,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,2,-16.426459927404586,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,3,-24.058478954174838,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,4,-20.157366146861175,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,5,-25.584915486257607,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,6,-26.558330706966228,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,7,-27.11644694215413,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,8,-22.216583425067263,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,9,-20.982511436415116,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,10,-16.898784037354048,1,5.883980537722226,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,11,-26.14577790340957,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,12,-35.888661880202406,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,13,-19.710784112174444,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,14,-22.366736328049573,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,15,-19.587551699745287,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,16,-17.29822454747116,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,17,-17.488271721723674,1,6.996400543186573,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,18,-30.41835854971222,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,19,-19.981596412520155,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,20,-27.990016126158313,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,21,-26.26874317982533,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,22,-20.511491680083715,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,23,-26.196208759939324,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,24,-28.797233240951485,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,25,-29.71133913008136,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,26,-21.096102071341374,1,10.133450135762116,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,27,-29.804916860463017,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,28,-18.639585817031854,1,30.833914563153563,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,29,-22.1855150713037,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,30,-27.285063613300657,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,31,-27.277878934388994,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,32,-18.29990346995566,1,27.464892620057118,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,33,-22.778499082474916,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,34,-15.681895479869759,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,35,-35.24204436635627,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,36,-29.184574037823005,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,37,-21.159014571851102,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,38,-23.234427896644355,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1100,39,-22.9341142859517,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,0,-21.574914644027874,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,1,-29.39461563107252,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,2,-27.855422240630226,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,3,-21.372615403480665,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,4,-28.539712740940594,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,5,-30.185547534505012,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,6,-27.208114524461905,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,7,-23.34253379491436,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,8,-18.71527985410295,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,9,-22.1212262959182,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,10,-22.930686659447172,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,11,-20.692321319178156,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,12,-24.273316277081346,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,13,-32.35993251394684,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,14,-26.594811011263545,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,15,-27.765371125042133,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,16,-14.009560964286557,1,13.195786618820915,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,17,-27.696382518813724,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,18,-23.06966516365272,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,19,-21.102433148332842,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,20,-31.952277572619092,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,21,-34.12479148290028,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,22,-27.954370194312325,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,23,-28.678688217338,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,24,-31.968126655700072,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,25,-27.746424842745878,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,26,-22.701068099038192,0,,30.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,3,1200,27,-15.955101724772401,0,,30.0
