DataStatus,Method,SyntheticSeed,TimeS,PersistentDemandFraction
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,56,0.33458032666671234
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,58,0.326349870897726
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,60,0.3276646348154854
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,62,0.3330142817725494
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,64,0.3333194893293203
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,66,0.3401001816292031
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,68,0.33979740646026946
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,70,0.34038049196679443
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,72,0.34945503277485757
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,74,0.35243576195280785
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,76,0.3407837556819727
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,78,0.3432715098586795
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,80,0.33400677623097896
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,82,0.3333780536412679
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,84,0.32604626318179547
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,86,0.33282527176288057
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,88,0.33334875969849226
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,6,90,0.3336521803106429
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,18,0.04488509773287482
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,20,0.11379667428068488
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,22,0.17633505771637983
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,24,0.237184712520399
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,26,0.26333057565593576
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,28,0.2818210282139277
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,30,0.28289943323103445
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,32,0.2897006574256481
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,34,0.2966187302243861
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,36,0.29541380133360107
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,38,0.29938124855382725
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,40,0.2931574617264203
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,42,0.2868521872038349
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,44,0.28222255188486517
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,46,0.2844413347826402
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,48,0.28232709360472913
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,50,0.28324800030528413
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,52,0.2814741174626568
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,54,0.27855611255250107
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,56,0.27953327623849367
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,58,0.2805121117607934
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,60,0.2832763788590566
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,62,0.2980818106311961
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,64,0.29391290500347755
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,66,0.29585084989057114
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,68,0.29741683759191717
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,70,0.2899547555874478
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,72,0.28214371576911207
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,74,0.2901615610500862
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,76,0.286549857835925
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,78,0.2827515717241935
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,80,0.2769372973887
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,82,0.26498026480011183
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,84,0.28804038981382313
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,86,0.2862284218953726
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,88,0.27945179977455364
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,7,90,0.28391218930918366
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,18,0.12014656635042663
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,20,0.18230890530400123
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,22,0.2522741765205265
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,24,0.29096063846334774
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,26,0.3099577269422742
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,28,0.31445052009145574
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,30,0.3266045434442034
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,32,0.32349984414661603
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,34,0.32299818131568253
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,36,0.31817975521328096
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,38,0.3188514473776892
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,40,0.31919017794410515
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,42,0.3087358856380102
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,44,0.30211731515783746
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,46,0.30643273770513463
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,48,0.3091901224673417
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,50,0.3136927859307671
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,52,0.31014332876280526
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,54,0.30866933333730373
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,56,0.31021033294627653
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,58,0.3195365164597127
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,60,0.3160898025738961
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,62,0.32191882848781594
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,64,0.31974414207970864
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,66,0.31205279442967593
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,68,0.315904909312202
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,70,0.31339497899719093
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,72,0.31334337772828114
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,74,0.3028380334336646
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,76,0.303583636700508
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,78,0.30528226948222403
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,80,0.30467597762764353
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,82,0.3068518312667931
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,84,0.30185912532355563
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,86,0.3141410680827823
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,88,0.320142418735138
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,8,90,0.3217857281167655
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,18,0.09200701695640152
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,20,0.1571276288080408
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,22,0.23252453265236855
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,24,0.2754527463059543
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,26,0.28803996152395706
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,28,0.302130178706693
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,30,0.3071009744402627
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,32,0.30284880116593815
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,34,0.30797261867637016
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,36,0.29262141275991543
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,38,0.29919842657803275
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,40,0.2916189091500882
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,42,0.29819186467752956
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,44,0.29779235282261224
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,46,0.2912501306583757
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,48,0.2983696640129949
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,50,0.29999816361232556
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,52,0.30880253829058313
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,54,0.3107404442954629
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,56,0.3131756237769713
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,58,0.30800164997193397
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,60,0.30462275905967084
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,62,0.30405494491009494
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,64,0.30288878889499565
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,66,0.2957598636195104
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,68,0.297611989762808
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,70,0.2948613443716198
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,72,0.30121737720243824
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,74,0.2973838084722097
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,76,0.29235881143883924
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,78,0.2992705782596705
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,80,0.29977764941600765
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,82,0.30062991075792533
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,84,0.30736518705359983
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,86,0.30923997303047174
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,88,0.3083803470731657
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,9,90,0.30721858403315133
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,18,0.14098946319668573
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,20,0.21641347373664235
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,22,0.26770439362698667
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,24,0.29997331407216143
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,26,0.3058889420642429
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,28,0.3090018628615234
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,30,0.30986894386970293
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,32,0.3063339107448198
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,34,0.30160671264730415
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,36,0.3089592107109649
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,38,0.30597214241217724
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,40,0.3104514480665208
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,42,0.30875656023586656
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,44,0.31383970461763894
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,46,0.3137489760293646
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,48,0.3239170206752944
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,50,0.31721768089544644
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,52,0.33035449003816153
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,54,0.32049670809636466
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,56,0.3200695509047528
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,58,0.3265871642204384
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,60,0.3181857673751703
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,62,0.31148426130988544
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,64,0.3059541816262407
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,66,0.3004108485503624
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,68,0.3087095014799422
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,70,0.31236880405302464
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,72,0.31493939438290736
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,74,0.3105733708926478
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,76,0.3197745356738467
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,78,0.3243273209441263
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,80,0.3242782255226369
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,82,0.3300874426763691
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,84,0.32197722534812684
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,86,0.33272647011098017
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,88,0.31830112836814467
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Static UAV,10,90,0.3139341429445988
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,18,0.06102032161398426
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,20,0.11254873725380504
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,22,0.18097470691948633
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,24,0.23440518702816945
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,26,0.25863774587489446
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,28,0.2647340955926736
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,30,0.26975311751491277
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,32,0.2648893525833542
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,34,0.2385771777938953
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,36,0.22613341775311313
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,38,0.1972867046144014
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,40,0.18058973666212094
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,42,0.16059493699481456
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,44,0.1312945667171836
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,46,0.11107879094503795
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,48,0.10046973824726367
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,50,0.08944291484033629
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,52,0.08489348493151623
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,54,0.07363733272503144
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,56,0.07576974649799524
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,58,0.07411930483028825
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,60,0.0792664448410092
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,62,0.07451905492653518
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,64,0.07542738570880723
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,66,0.08032476351872858
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,68,0.08160119127385672
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,70,0.08315222659014808
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,72,0.0709255920228772
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,74,0.06615331129947204
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,76,0.0654267117088689
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,78,0.06778084938789855
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,80,0.05918081531888031
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,82,0.06227789483291215
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,84,0.06050249884358614
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,86,0.06003291006305192
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,88,0.06691000440916965
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,1,90,0.0683835719611643
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,16,0.0
