Threshold,Precision,Recall,F1,DataStatus,PredictionHorizonS
0.035,0.15982274741506647,1.0,0.27559857361181866,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.04,0.16096399880987802,1.0,0.27729369554074834,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.045,0.16212166616721607,1.0,0.27900979886539456,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.05,0.16364186327888688,1.0,0.2812581232128932,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.055,0.1650648360030511,1.0,0.2833573392693466,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.06,0.16687230104873535,1.0,0.2860163891091726,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.065,0.16835226388672786,1.0,0.28818750832334533,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.07,0.16988538232061548,1.0,0.29043081465575094,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.075,0.1719643992371265,1.0,0.29346352047735286,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.08,0.1740389255267814,1.0,0.2964789697218797,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.085,0.1762214983713355,1.0,0.2996399889227361,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.09,0.17822434524789985,1.0,0.3025304068223123,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.095,0.18099698895951824,1.0,0.30651558073654395,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.1,0.18338983050847457,1.0,0.30993984531652824,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.105,0.18546451834076105,1.0,0.31289762868710236,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.11,0.18783666377063424,0.9990757855822551,0.31622056457510606,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.115,0.1901495162708883,0.9990757855822551,0.31949165065760304,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.12,0.19282911166607206,0.9990757855822551,0.3232655502392345,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.125,0.19551455959486344,0.9990757855822551,0.32703070639842685,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.13,0.1985672299779574,0.9990757855822551,0.3312902237205026,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.135,0.20156628752563863,0.9990757855822551,0.33545384018619084,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.14,0.20438646246927586,0.9990757855822551,0.33935018050541516,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.145,0.20772482705611067,0.9990757855822551,0.3439389118676424,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.15,0.2106495026331188,0.9981515711645101,0.3478821066194235,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.155,0.2140309155766944,0.9981515711645101,0.3524804177545692,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.16,0.217873713939883,0.9981515711645101,0.35767511177347244,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.165,0.2212661339889367,0.9981515711645101,0.36223377494549724,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.17,0.225140712945591,0.9981515711645101,0.36740942337132165,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.17500000000000002,0.2288135593220339,0.9981515711645101,0.37228541882109617,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.18,0.23321096955301232,0.9981515711645101,0.3780850691405567,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.185,0.23746701846965698,0.9981515711645101,0.3836589698046181,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.19,0.24182713837886252,0.9981515711645101,0.3893294881038212,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.195,0.24578587699316629,0.9972273567467652,0.39437134502923976,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.2,0.2505805852299118,0.9972273567467652,0.40051967334818117,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.20500000000000002,0.2556872037914692,0.9972273567467652,0.40701622029422857,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.21,0.2610694410839584,0.9972273567467652,0.41380632790028765,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.215,0.26623857742652507,0.9963031423290203,0.4201909959072305,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.22,0.27187894073139973,0.9963031423290203,0.42718446601941745,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.225,0.27690726945800154,0.9963031423290203,0.43336683417085425,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.23,0.2824207492795389,0.9963031423290203,0.4400898142478057,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.23500000000000001,0.2872,0.9953789279112755,0.4457781456953643,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.24,0.2933951965065502,0.9935304990757856,0.4530130636325327,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.245,0.29905239687848384,0.9916820702402958,0.45952890792291223,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.25,0.3045208984930338,0.9898336414048059,0.46575342465753417,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.255,0.31086577571179547,0.988909426987061,0.4730327144120247,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.26,0.31610044313146235,0.988909426987061,0.47906872621446156,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.265,0.3228631833282996,0.987985212569316,0.48668335989073525,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.27,0.3291256157635468,0.987985212569316,0.4937644341801386,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.275,0.3361635220125786,0.987985212569316,0.5016424213984045,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.28,0.34318766066838047,0.9870609981515711,0.5092989985693848,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.28500000000000003,0.34986859395532194,0.9842883548983364,0.5162384876393601,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.29,0.35800807537012114,0.9833641404805915,0.5249136655155402,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.295,0.3637298594446349,0.9805914972273567,0.5306326581645411,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.3,0.3711484593837535,0.9796672828096118,0.5383443372270188,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.305,0.37970598780925063,0.9787430683918669,0.5471454404546628,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.31,0.38974926253687314,0.9768946395563771,0.5571955719557197,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.315,0.39721909056745586,0.9768946395563771,0.564787603526583,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.32,0.4046797084771768,0.9750462107208873,0.5719707237733803,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.325,0.4122497055359246,0.9704251386321626,0.5786718104160926,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.33,0.4219629927594529,0.9695009242144177,0.5880044843049327,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.335,0.4316962443252167,0.966728280961183,0.5968616262482169,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.34,0.4429843153878762,0.9658040665434381,0.6073815751235107,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.34500000000000003,0.4547432550043516,0.9658040665434381,0.6183431952662721,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.35000000000000003,0.46061946902654866,0.9621072088724584,0.622980251346499,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.355,0.470508166969147,0.9584103512014788,0.631162507608034,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.36,0.47757743874248726,0.9547134935304991,0.6366718027734976,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.365,0.48607833883907503,0.9519408502772643,0.6435488909715714,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.37,0.4954084098598357,0.9473197781885397,0.6505871152015233,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.375,0.5066931085770947,0.944547134935305,0.659567602452404,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.38,0.5154274152756702,0.9417744916820703,0.6662307943772474,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.385,0.5247422680412371,0.9408502772643254,0.6737260092653872,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.39,0.5345282024248814,0.9371534195933456,0.6807653575025177,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.395,0.5444264943457189,0.9343807763401109,0.6879891119428376,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.4,0.5518376302797586,0.9297597042513863,0.6925989672977625,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.405,0.5630959057767807,0.9279112754158965,0.7008726003490402,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.41000000000000003,0.5720022948938611,0.9214417744916821,0.7058407079646017,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.41500000000000004,0.5843621399176955,0.9186691312384473,0.7143370463528566,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.42,0.5950661853188929,0.9140480591497228,0.7208454810495627,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.425,0.6045370938074801,0.911275415896488,0.7268706229266495,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.43,0.6142322097378277,0.9094269870609981,0.7332339791356185,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.435,0.6253988513082323,0.9057301293900185,0.7399018497546244,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.44,0.6331168831168831,0.9011090573012939,0.7437070938215103,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.445,0.6458471760797342,0.8983364140480592,0.751449555469656,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.45,0.6560379918588873,0.8937153419593346,0.7566510172143975,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.455,0.662292817679558,0.8863216266173752,0.758102766798419,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.46,0.6704304869442484,0.878003696857671,0.7603041216486596,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.465,0.6784426820475847,0.8696857670979667,0.762251923855812,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.47000000000000003,0.6915680473372781,0.8641404805914972,0.7682826622843055,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.47500000000000003,0.699622641509434,0.8567467652495379,0.7702534275031159,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.48,0.7083653108211819,0.8530499075785583,0.7740041928721174,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.485,0.7158469945355191,0.8475046210720887,0.776132035548032,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.49,0.7216494845360825,0.8410351201478743,0.7767819035424669,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.495,0.7309562398703403,0.833641404805915,0.7789291882556131,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.5,0.7397034596375618,0.8299445471349353,0.7822299651567943,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.505,0.7497893850042123,0.822550831792976,0.7844865579550463,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.51,0.7592433361994841,0.8160813308687616,0.7866369710467706,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.515,0.7640350877192983,0.8049907578558225,0.783978397839784,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.52,0.7770814682184423,0.8022181146025879,0.789449749886312,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.525,0.78,0.7929759704251387,0.7864344637946838,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.53,0.7886405959031657,0.7828096118299446,0.7857142857142858,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.535,0.7965616045845272,0.7707948243992606,0.7834664161578205,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.54,0.8062317429406037,0.7652495378927912,0.7852062588904695,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.545,0.8207452165156093,0.7532347504621072,0.7855421686746988,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.55,0.8297213622291022,0.7430683918669131,0.7840078010726474,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.555,0.8363252375923971,0.7319778188539742,0.7806801379990144,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.56,0.847237269772481,0.722735674676525,0.7800498753117208,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.5650000000000001,0.8595132743362832,0.7181146025878004,0.7824773413897281,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.5700000000000001,0.8640996602491506,0.7051756007393716,0.7765903307888041,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.5750000000000001,0.871824480369515,0.6977818853974121,0.775154004106776,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.58,0.8777908343125734,0.6903881700554528,0.7728918779099845,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.585,0.8867469879518072,0.6802218114602587,0.7698744769874476,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.59,0.8974042027194067,0.6709796672828097,0.7678476996298256,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.595,0.9016393442622951,0.6608133086876156,0.7626666666666668,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.6,0.9047619047619048,0.6497227356746765,0.7563206024744487,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.605,0.9058823529411765,0.6404805914972274,0.750406063887385,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.61,0.9066666666666666,0.6284658040665434,0.7423580786026199,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.615,0.9073569482288828,0.6155268022181146,0.7334801762114538,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.62,0.9097222222222222,0.6053604436229205,0.7269700332963375,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.625,0.9131054131054132,0.5924214417744916,0.7186098654708519,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.63,0.9158200290275762,0.5831792975970426,0.712591756070017,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.635,0.9188790560471977,0.5757855822550831,0.7079545454545455,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.64,0.9181818181818182,0.5600739371534196,0.695752009184845,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.645,0.9284603421461898,0.5517560073937153,0.6921739130434783,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.65,0.9309791332263242,0.5360443622920518,0.6803519061583578,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.655,0.9344262295081968,0.5268022181146026,0.6737588652482269,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.66,0.9441624365482234,0.5157116451016636,0.6670651524208009,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.665,0.9479166666666666,0.5046210720887245,0.6586248492159228,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.67,0.952212389380531,0.49722735674676527,0.6533090467516697,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.675,0.9561243144424132,0.4833641404805915,0.6421117249846532,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.68,0.9568480300187617,0.4713493530499076,0.631578947368421,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.685,0.9634615384615385,0.4630314232902033,0.6254681647940075,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.6900000000000001,0.9623015873015873,0.44824399260628467,0.6116015132408575,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.6950000000000001,0.9616935483870968,0.4408502772643253,0.6045627376425855,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.7000000000000001,0.9628865979381444,0.4316081330868762,0.5960433950223357,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.705,0.9680851063829787,0.42051756007393715,0.5863402061855669,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.71,0.9673202614379085,0.41035120147874304,0.5762491888384166,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.715,0.9705215419501134,0.3955637707948244,0.562048588312541,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.72,0.9742990654205608,0.3853974121996303,0.552317880794702,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.725,0.9781553398058253,0.3724584103512015,0.539491298527443,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.73,0.9769820971867008,0.35304990757855825,0.5186693822131705,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.735,0.9764397905759162,0.34473197781885395,0.5095628415300546,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.74,0.981029810298103,0.3345656192236599,0.4989662301860786,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.745,0.9832402234636871,0.32532347504621073,0.48888888888888893,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.75,0.9826086956521739,0.3133086876155268,0.4751226348983883,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.755,0.9848024316109423,0.29944547134935307,0.4592487597448618,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.76,0.9905956112852664,0.2920517560073937,0.4511063526052819,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.765,0.9934640522875817,0.2809611829944547,0.43804034582132567,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.77,0.9932432432432432,0.27171903881700554,0.42670537010159654,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.775,0.9929577464788732,0.26062846580406657,0.41288433382137635,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.78,0.992619926199262,0.24861367837338263,0.3976348854397635,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.785,0.9922779922779923,0.23752310536044363,0.3832960477255779,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.79,0.9919354838709677,0.22735674676524953,0.3699248120300752,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.795,0.9915966386554622,0.21811460258780038,0.35757575757575755,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.8,0.9955555555555555,0.20702402957486138,0.34276970160673303,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.805,0.9953703703703703,0.1987060998151571,0.33127889060092447,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.81,0.9950738916256158,0.1866913123844732,0.31439688715953307,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.8150000000000001,1.0,0.18114602587800369,0.30672926447574334,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.8200000000000001,1.0,0.17467652495378927,0.2974036191974823,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.8250000000000001,1.0,0.1645101663585952,0.28253968253968254,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.8300000000000001,1.0,0.15434380776340112,0.26741393114491596,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.835,1.0,0.1478743068391867,0.2576489533011272,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.84,1.0,0.1414048059149723,0.24777327935222676,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.845,1.0,0.13493530499075784,0.23778501628664495,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.85,1.0,0.12107208872458411,0.2159934047815334,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.855,1.0,0.10813308687615526,0.195162635529608,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.86,1.0,0.10073937153419593,0.18303946263643994,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.865,1.0,0.08964879852125693,0.1645462256149279,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.87,1.0,0.08040665434380777,0.14884516680923868,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.875,1.0,0.07024029574861368,0.13126079447322972,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.88,1.0,0.06284658040665435,0.1182608695652174,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.885,1.0,0.05545286506469501,0.10507880910683012,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.89,1.0,0.05268022181146026,0.10008779631255486,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.895,1.0,0.05083179297597042,0.09674582233948988,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.9,1.0,0.04805914972273567,0.09171075837742504,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.905,1.0,0.04251386321626617,0.08156028368794326,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.91,1.0,0.036968576709796676,0.07130124777183601,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.915,1.0,0.034195933456561925,0.06613047363717604,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.92,1.0,0.031423290203327174,0.06093189964157707,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.925,1.0,0.024029574861367836,0.04693140794223826,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.93,1.0,0.02033271719038817,0.03985507246376811,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.935,1.0,0.013863216266173753,0.027347310847766634,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.9400000000000001,1.0,0.012014787430683918,0.02374429223744292,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.9450000000000001,1.0,0.011090573012939002,0.02193784277879342,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.9500000000000001,1.0,0.009242144177449169,0.01831501831501832,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.9550000000000001,1.0,0.0073937153419593345,0.014678899082568806,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.96,1.0,0.0046210720887245845,0.009199632014719412,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.965,1.0,0.0036968576709796672,0.007366482504604051,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.97,1.0,0.0009242144177449168,0.0018467220683287167,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.975,1.0,0.0009242144177449168,0.0018467220683287167,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.98,1.0,0.0009242144177449168,0.0018467220683287167,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.985,1.0,0.0009242144177449168,0.0018467220683287167,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.99,0.0,0.0,0.0,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.995,0.0,0.0,0.0,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
1.0,0.0,0.0,0.0,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5
0.0,0.15285714285714286,1.0,0.265179677819083,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.005,0.15417867435158503,1.0,0.26716604244694137,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.01,0.1544011544011544,1.0,0.2675,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.015,0.15464662523486053,1.0,0.26786831893854046,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.02,0.1548480463096961,1.0,0.2681704260651629,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.025,0.15507246376811595,1.0,0.2685069008782936,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.03,0.1555232558139535,1.0,0.2691823899371069,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.035,0.15599941682461,1.0,0.26989532097364105,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.04,0.15670767428236673,1.0,0.2709546720688782,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.045,0.15735294117647058,1.0,0.2719186785260483,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.05,0.15805022156573117,1.0,0.2729591836734694,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.055,0.1586360266864344,1.0,0.27383237364043506,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
