DataStatus,PredictionHorizonS,SyntheticSeed,CellSample,TrueLabel,PredictedProbability
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,419,0,0.3033668231234915
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,420,0,0.39770006400465024
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,421,0,0.23491121320031688
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,422,1,0.8379054867812276
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,423,0,0.4414768106235108
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,424,0,0.26111155997524793
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,425,1,0.9211769600686113
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,426,1,0.6270159114937381
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,427,1,0.6885633203971447
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,428,0,0.10555076356681467
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,429,0,0.16639242273425553
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,430,0,0.23201542052922514
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,431,0,0.20030293657508177
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,432,0,0.10305728135589748
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,433,0,0.2393488570651487
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,434,1,0.6710711630438612
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,435,0,0.03673010749405996
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,436,0,0.11385603921021992
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,437,0,0.022409548118324584
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,438,1,0.8317189290385658
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,439,0,0.32844389640481303
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,440,0,0.13018537915561323
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,441,1,0.8434363435705928
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,442,0,0.012397051715541424
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,443,0,0.3906115032953311
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,444,0,0.04766907709627858
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,445,0,0.15139396000372554
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,446,0,0.28517098117679684
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,447,0,0.017541232709449697
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,448,0,0.22480847641677895
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,449,0,0.6395550863757402
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,450,0,0.012936183446905667
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,451,0,0.09165094898702791
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,452,0,0.13399067225617264
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,453,0,0.2535613578730331
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,454,0,0.41594134002230376
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,455,1,0.9155912472740414
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,456,0,0.26247435133885594
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,457,0,0.21223169104808032
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,458,0,0.1838248108531266
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,459,0,0.01480959288511635
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,460,0,0.06635741650184118
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,461,0,0.11864077607257015
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,462,0,0.1751746809086565
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,463,0,0.042671689962544446
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,464,1,0.8704790680364954
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,465,1,0.6813191779122211
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,466,0,0.2630678750122727
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,467,0,0.16834679059423024
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,468,0,0.45913133025553565
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,469,0,0.10521578226104696
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,470,0,0.008996458979860657
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,471,0,0.4353014365386471
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,472,0,0.16572159319389324
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,473,0,0.11040528955280648
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,474,0,0.0629513405270249
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,475,0,0.2342165718207751
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,476,0,0.4364534007828927
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,477,1,0.5981090023971222
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,478,0,0.03778940639102123
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,479,1,0.8994482602760864
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,480,0,0.2314703585556271
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,481,0,0.0717684941962792
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,482,0,0.0159354744667807
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,483,0,0.1630164513811058
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,484,0,0.07303805011262424
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,485,0,0.1465587257502701
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,486,1,0.6410721507724108
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,487,1,0.88225432569781
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,488,0,0.3095459096330906
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,489,0,0.056540732040499524
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,490,1,0.5593327453677989
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,491,0,0.16587941109842708
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,492,0,0.15644487351810943
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,493,0,0.15452270922088407
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,494,1,0.8903103166924007
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,495,0,0.08137897090733474
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,496,0,0.055541121722095896
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,497,0,0.12731202477081907
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,498,0,0.16550225094342166
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,499,0,0.03896918060498045
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,500,0,0.08777998875061523
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,501,0,0.2926934986860959
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,502,0,0.21713008212272886
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,503,0,0.05429711212596971
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,504,0,0.1973497513969239
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,505,0,0.13572292119874252
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,506,1,0.8919460878547425
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,507,0,0.1938034466343399
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,508,0,0.023132205275377956
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,509,0,0.3609358689695877
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,510,0,0.08633072131741423
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,511,0,0.2006546484378078
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,512,0,0.04882445402443071
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,513,0,0.1078255908113972
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,514,0,0.1615664287357366
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,515,0,0.11120071633538534
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,516,0,0.05635671727293947
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,517,0,0.08841644593617834
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,518,1,0.8838849400439196
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,519,1,0.6218711013927863
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,520,0,0.07660004208654235
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,521,1,0.9378160301762297
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,522,1,0.8490494705922906
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,523,0,0.14514270463173323
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,524,0,0.023611156509096825
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,525,0,0.16063476733159807
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,526,0,0.16537310285704435
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,527,0,0.20063620563401488
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,528,0,0.17868640160233012
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,529,0,0.1656332579132537
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,530,0,0.275212534884215
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,531,0,0.04481333820472203
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,532,0,0.3296786783464168
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,533,0,0.36885617402183585
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,534,0,0.2985529795913992
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,535,1,0.8752110737237009
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,536,0,0.08422249049207511
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,537,0,0.1978703277194862
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,538,0,0.021622227573947918
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,539,0,0.33294286195822265
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,540,0,0.40294556748216637
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,541,0,0.020772300928045884
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,542,0,0.345895668983909
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,543,1,0.9261622970455945
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,544,0,0.4485423338878384
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,545,0,0.304327868644794
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,546,1,0.9209333305036107
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,547,0,0.07373069785143085
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,548,1,0.3360333020153022
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,549,0,0.06741945364740914
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,550,0,0.06798000297111303
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,551,0,0.0691326493768532
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,552,0,0.4359290516569283
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,553,0,0.05783790890346779
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,554,1,0.7339898759290587
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,555,0,0.051613199346122
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,556,0,0.20195811481617706
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,557,1,0.929952339745275
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,558,0,0.3009668695966462
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,559,0,0.3514165300628909
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,560,0,0.035002645436133246
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,561,1,0.964939470157536
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,562,0,0.09668770626091273
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,563,0,0.05258082361947336
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,564,0,0.28737167124127133
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,565,0,0.30178593822453564
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,566,0,0.3015888169609664
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,567,0,0.05056184033301168
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,568,0,0.085377973005176
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,569,0,0.14944187058498312
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,570,0,0.245985627565844
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,571,0,0.15937249787799201
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,572,0,0.03437474682872147
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,573,0,0.00669585691622074
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,574,0,0.06573893587000054
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,575,0,0.04937473514800958
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,576,0,0.3872071008791591
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,577,0,0.2535145701923687
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,578,0,0.325222338726039
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,579,0,0.09205859890202162
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,580,0,0.011761725141124096
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,581,0,0.4718712764215684
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,582,0,0.1417093960508953
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,583,0,0.15005526832083954
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,584,0,0.06298890793531828
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,585,0,0.4133169888901351
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,586,0,0.23407885843933543
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,587,0,0.02068439891624115
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,588,0,0.11161938982905985
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,589,0,0.48807968756826164
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,590,0,0.2946645969609662
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,591,0,0.33935723154333247
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,592,0,0.2561700027699062
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,593,0,0.09837584627575748
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,594,0,0.6343303764112932
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,595,0,0.09119822137090022
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,596,0,0.03932744042222865
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,597,0,0.34875018653213136
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,598,0,0.10394572099812219
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,599,0,0.07670404160757241
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,600,0,0.07718227746560195
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,601,0,0.2410320019886192
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,602,0,0.09017460859558901
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,603,0,0.25011390068043826
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,604,0,0.12723254899713782
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,605,0,0.28783120688082503
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,606,1,0.6702201648403968
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,607,0,0.06390093173699424
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,608,0,0.16343837746002438
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,609,1,0.6648552941748315
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,610,0,0.42352135329979934
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,611,0,0.2648338380163621
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,612,1,0.7761704715614632
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,613,0,0.07569370279043232
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,614,0,0.0726196528731295
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,615,0,0.04313059835681386
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,616,0,0.19595579736695187
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,617,0,0.1545232036198792
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,618,0,0.22287849918702712
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,619,0,0.07295113977128707
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,620,0,0.19137579928847226
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,621,1,0.8215285753148596
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,622,0,0.2611064775044942
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,623,0,0.09655470132673714
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,624,0,0.07821498947598281
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,625,1,0.9047181324397288
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,626,0,0.20829083680667212
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,627,0,0.0594308572600398
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,628,1,0.7097462911256149
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,629,1,0.6867977200357829
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,630,1,0.9251329003354986
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,631,1,0.7576876682331107
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,632,0,0.1325458190956806
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,633,0,0.1086608821683804
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,634,0,0.2995571004287811
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,635,0,0.10460036531567526
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,636,0,0.37930244035617844
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,637,0,0.19835577667238105
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,638,0,0.08084786351503981
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,639,0,0.14479180733715655
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,640,1,0.5925092973416112
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,641,0,0.1723129675084223
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,642,0,0.20836901827939916
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,643,1,0.6749752739914484
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,644,0,0.3331996619970376
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,645,0,0.2178342458281748
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,646,0,0.15329121434240006
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,647,0,0.07485903634993663
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,648,0,0.023570925336806704
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,649,0,0.26390795523486416
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,650,0,0.53118059997049
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,651,0,0.07352403928462142
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,652,0,0.09179215029909919
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,653,0,0.2360519709953323
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,654,1,0.9073400107800978
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,655,0,0.3492176606612811
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,656,0,0.1841288819940125
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,657,0,0.24310670056973913
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,658,0,0.2895740756032434
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,659,0,0.36645845898555535
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,660,0,0.1723131571110282
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,661,0,0.2386805761533315
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,662,0,0.21918969453491052
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,663,0,0.3508429488657196
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,664,1,0.6738729236422741
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,665,1,0.8381428845925054
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,666,0,0.3450504020115546
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,667,1,0.7078963898520573
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,668,0,0.19021018873186368
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,669,0,0.37249633202949317
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,670,0,0.23242441795057617
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,671,1,0.8827445167933615
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,672,0,0.046289516009468165
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,673,0,0.17454453353581356
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,674,0,0.28588769236164446
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,675,0,0.15019868912592355
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,676,1,0.7428607474650321
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,677,0,0.16352467294125572
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,678,0,0.311854513991568
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,679,0,0.39830222049441716
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,680,0,0.38997814500927586
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,2,3,681,0,0.19857368591974145
