Time,Role,LocalUE,IMSI,IP,ServingCell,ServingType,Dir,Delay,Jitter,Throughput,PDR,TxPackets,RxPackets,RxBytes
30,UES2,4,43,7.0.0.36,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,5,44,7.0.0.37,3,TN,DL,nan,nan,0,0,23,0,0
30,UES2,5,44,7.0.0.37,3,TN,UL,nan,nan,0,nan,0,0,0
30,UES2,6,45,7.0.0.38,0,NONE,DL,nan,nan,0,0,24,0,0
30,UES2,6,45,7.0.0.38,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,7,46,7.0.0.39,9,NTN,DL,nan,nan,0,0,18,0,0
30,UES2,7,46,7.0.0.39,9,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,8,47,7.0.0.40,0,NONE,DL,nan,nan,0,0,6,0,0
30,UES2,8,47,7.0.0.40,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,9,48,7.0.0.41,4,TN,DL,0.0713733,0.0666667,0.001032,42.8571,7,3,129
30,UES2,9,48,7.0.0.41,4,TN,UL,nan,nan,0,nan,0,0,0
30,UES2,10,49,7.0.0.42,8,NTN,DL,0.283927,0.0270313,0.018496,89.4737,38,34,2312
30,UES2,10,49,7.0.0.42,8,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,11,50,7.0.0.43,0,NONE,DL,nan,nan,0,0,15,0,0
30,UES2,11,50,7.0.0.43,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,12,51,7.0.0.44,0,NONE,DL,nan,nan,0,0,38,0,0
30,UES2,12,51,7.0.0.44,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,13,52,7.0.0.45,0,NONE,DL,nan,nan,0,0,38,0,0
30,UES2,13,52,7.0.0.45,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,14,53,7.0.0.46,7,NTN,DL,0.289103,0.0245834,0.008848,113.333,15,17,1106
30,UES2,14,53,7.0.0.46,7,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,15,54,7.0.0.47,0,NONE,DL,nan,nan,0,0,12,0,0
30,UES2,15,54,7.0.0.47,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,16,55,7.0.0.48,5,TN,DL,0.053977,0.0311181,0.011224,63.6364,33,21,1403
30,UES2,16,55,7.0.0.48,5,TN,UL,nan,nan,0,nan,0,0,0
30,UES2,17,56,7.0.0.49,5,TN,DL,0.071123,0.0454537,0.006272,72.2222,18,13,784
30,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
30,UES2,18,57,7.0.0.50,6,NTN,DL,0.296598,0.0355444,0.013056,63.1579,38,24,1632
30,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,6,0,0
30,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,20,59,7.0.0.52,7,NTN,DL,0.307821,0.08,0.00172,71.4286,7,5,215
30,UES2,20,59,7.0.0.52,7,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,21,60,7.0.0.53,7,NTN,DL,0.294527,0.0289647,0.017752,110,30,33,2219
30,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,22,61,7.0.0.54,7,NTN,DL,0.26589,0.04,0.00172,71.4286,7,5,215
30,UES2,22,61,7.0.0.54,7,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,23,62,7.0.0.55,8,NTN,DL,0.275078,0.0240574,0.017408,84.2105,38,32,2176
30,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,24,63,7.0.0.56,5,TN,DL,nan,nan,0,0,38,0,0
30,UES2,24,63,7.0.0.56,5,TN,UL,nan,nan,0,nan,0,0,0
30,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,7,0,0
30,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,38,0,0
30,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,27,66,7.0.0.59,6,NTN,DL,nan,nan,0,0,29,0,0
30,UES2,27,66,7.0.0.59,6,NTN,UL,nan,nan,0,nan,0,0,0
30,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,7,0,0
30,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
30,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,33,0,0
30,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES1,0,9,7.0.0.2,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,0,9,7.0.0.2,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,2,11,7.0.0.4,6,NTN,DL,nan,nan,0,0,60,0,0
31,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,3,12,7.0.0.5,3,TN,DL,nan,nan,0,0,61,0,0
31,UES1,3,12,7.0.0.5,3,TN,UL,nan,nan,0,0,250,0,0
31,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,59,0,0
31,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,5,14,7.0.0.7,6,NTN,DL,2.42603,0.0256385,0.668232,13.3333,60,8,83529
31,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,6,15,7.0.0.8,7,NTN,DL,0.263574,0.00731141,4.76302,95,60,57,595377
31,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,61,0,0
31,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,9,18,7.0.0.11,3,TN,DL,nan,nan,0,0,60,0,0
31,UES1,9,18,7.0.0.11,3,TN,UL,nan,nan,0,0,250,0,0
31,UES1,10,19,7.0.0.12,9,NTN,DL,nan,nan,0,0,60,0,0
31,UES1,10,19,7.0.0.12,9,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,11,20,7.0.0.13,7,NTN,DL,nan,nan,0,0,60,0,0
31,UES1,11,20,7.0.0.13,7,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,12,21,7.0.0.14,6,NTN,DL,nan,nan,0,0,61,0,0
31,UES1,12,21,7.0.0.14,6,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,13,22,7.0.0.15,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,13,22,7.0.0.15,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,14,23,7.0.0.16,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,14,23,7.0.0.16,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,15,24,7.0.0.17,6,NTN,DL,0.393924,0.0246982,3.42402,68.3333,60,41,428003
31,UES1,15,24,7.0.0.17,6,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,16,25,7.0.0.18,1,TN,DL,nan,nan,0,0,59,0,0
31,UES1,16,25,7.0.0.18,1,TN,UL,nan,nan,0,0,250,0,0
31,UES1,17,26,7.0.0.19,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,17,26,7.0.0.19,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,18,27,7.0.0.20,0,NONE,DL,nan,nan,0,0,59,0,0
31,UES1,18,27,7.0.0.20,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,19,28,7.0.0.21,8,NTN,DL,nan,nan,0,0,60,0,0
31,UES1,19,28,7.0.0.21,8,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,20,29,7.0.0.22,7,NTN,DL,nan,nan,0,0,60,0,0
31,UES1,20,29,7.0.0.22,7,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,21,30,7.0.0.23,4,TN,DL,nan,nan,0,0,61,0,0
31,UES1,21,30,7.0.0.23,4,TN,UL,nan,nan,0,0,250,0,0
31,UES1,22,31,7.0.0.24,8,NTN,DL,nan,nan,0,0,60,0,0
31,UES1,22,31,7.0.0.24,8,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,23,32,7.0.0.25,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,23,32,7.0.0.25,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,24,33,7.0.0.26,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,24,33,7.0.0.26,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES1,25,34,7.0.0.27,3,TN,DL,nan,nan,0,0,59,0,0
31,UES1,25,34,7.0.0.27,3,TN,UL,nan,nan,0,0,250,0,0
31,UES1,26,35,7.0.0.28,5,TN,DL,nan,nan,0,0,60,0,0
31,UES1,26,35,7.0.0.28,5,TN,UL,nan,nan,0,0,250,0,0
31,UES1,27,36,7.0.0.29,6,NTN,DL,nan,nan,0,0,60,0,0
31,UES1,27,36,7.0.0.29,6,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,28,37,7.0.0.30,9,NTN,DL,nan,nan,0,0,60,0,0
31,UES1,28,37,7.0.0.30,9,NTN,UL,nan,nan,0,0,250,0,0
31,UES1,29,38,7.0.0.31,0,NONE,DL,nan,nan,0,0,60,0,0
31,UES1,29,38,7.0.0.31,0,NONE,UL,nan,nan,0,0,250,0,0
31,UES2,0,39,7.0.0.32,7,NTN,DL,0.0283821,0.0427541,0.00172,83.3333,6,5,215
31,UES2,0,39,7.0.0.32,7,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,1,40,7.0.0.33,0,NONE,DL,nan,nan,0,0,38,0,0
31,UES2,1,40,7.0.0.33,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,2,41,7.0.0.34,0,NONE,DL,nan,nan,0,0,38,0,0
31,UES2,2,41,7.0.0.34,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,3,42,7.0.0.35,4,TN,DL,0.10428,0.00126229,0.000544,2.63158,38,1,68
31,UES2,3,42,7.0.0.35,4,TN,UL,nan,nan,0,nan,0,0,0
31,UES2,4,43,7.0.0.36,0,NONE,DL,nan,nan,0,0,22,0,0
31,UES2,4,43,7.0.0.36,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,5,44,7.0.0.37,3,TN,DL,nan,nan,0,0,10,0,0
31,UES2,5,44,7.0.0.37,3,TN,UL,nan,nan,0,nan,0,0,0
31,UES2,6,45,7.0.0.38,0,NONE,DL,nan,nan,0,0,6,0,0
31,UES2,6,45,7.0.0.38,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,7,46,7.0.0.39,9,NTN,DL,nan,nan,0,0,7,0,0
31,UES2,7,46,7.0.0.39,9,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,8,47,7.0.0.40,0,NONE,DL,nan,nan,0,0,6,0,0
31,UES2,8,47,7.0.0.40,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,9,48,7.0.0.41,4,TN,DL,0.0867768,0.0310638,0.009392,78.2609,23,18,1174
31,UES2,9,48,7.0.0.41,4,TN,UL,nan,nan,0,nan,0,0,0
31,UES2,10,49,7.0.0.42,8,NTN,DL,0.28597,0.0293321,0.016864,81.5789,38,31,2108
31,UES2,10,49,7.0.0.42,8,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,11,50,7.0.0.43,0,NONE,DL,nan,nan,0,0,38,0,0
31,UES2,11,50,7.0.0.43,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,12,51,7.0.0.44,0,NONE,DL,nan,nan,0,0,13,0,0
31,UES2,12,51,7.0.0.44,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,13,52,7.0.0.45,0,NONE,DL,nan,nan,0,0,28,0,0
31,UES2,13,52,7.0.0.45,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,14,53,7.0.0.46,7,NTN,DL,0.316162,0.047308,0.006816,82.3529,17,14,852
31,UES2,14,53,7.0.0.46,7,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,15,54,7.0.0.47,0,NONE,DL,nan,nan,0,0,34,0,0
31,UES2,15,54,7.0.0.47,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,16,55,7.0.0.48,5,TN,DL,0.0707506,0.0344332,0.017952,86.8421,38,33,2244
31,UES2,16,55,7.0.0.48,5,TN,UL,nan,nan,0,nan,0,0,0
31,UES2,17,56,7.0.0.49,5,TN,DL,0.0233898,0.0400714,0.00172,83.3333,6,5,215
31,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
31,UES2,18,57,7.0.0.50,6,NTN,DL,0.271513,0.020117,0.019584,94.7368,38,36,2448
31,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,38,0,0
31,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,20,59,7.0.0.52,7,NTN,DL,0.270273,0.0163236,0.009936,67.8571,28,19,1242
31,UES2,20,59,7.0.0.52,7,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,21,60,7.0.0.53,7,NTN,DL,0.269264,0.05,0.001376,66.6667,6,4,172
31,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,22,61,7.0.0.54,7,NTN,DL,0.29569,0.05,0.001376,66.6667,6,4,172
31,UES2,22,61,7.0.0.54,7,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,23,62,7.0.0.55,8,NTN,DL,0.263489,0.0140565,0.014488,135,20,27,1811
31,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
31,UES2,24,63,7.0.0.56,5,TN,DL,nan,nan,0,0,38,0,0
31,UES2,24,63,7.0.0.56,5,TN,UL,nan,nan,0,nan,0,0,0
31,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,6,0,0
31,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,16,0,0
31,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,27,66,7.0.0.59,1,TN,DL,nan,nan,0,0,10,0,0
31,UES2,27,66,7.0.0.59,1,TN,UL,nan,nan,0,nan,0,0,0
31,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,12,0,0
31,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
31,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,6,0,0
31,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES1,0,9,7.0.0.2,3,TN,DL,nan,nan,0,0,60,0,0
32,UES1,0,9,7.0.0.2,3,TN,UL,nan,nan,0,0,250,0,0
32,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,61,0,0
32,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,2,11,7.0.0.4,6,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,3,12,7.0.0.5,3,TN,DL,nan,nan,0,0,60,0,0
32,UES1,3,12,7.0.0.5,3,TN,UL,nan,nan,0,0,250,0,0
32,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,60,0,0
32,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,5,14,7.0.0.7,6,NTN,DL,nan,nan,0,0,61,0,0
32,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,6,15,7.0.0.8,7,NTN,DL,0.247574,0.00176598,5.01774,100,60,60,627218
32,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,59,0,0
32,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,60,0,0
32,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,9,18,7.0.0.11,3,TN,DL,nan,nan,0,0,60,0,0
32,UES1,9,18,7.0.0.11,3,TN,UL,nan,nan,0,0,250,0,0
32,UES1,10,19,7.0.0.12,9,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,10,19,7.0.0.12,9,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,11,20,7.0.0.13,7,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,11,20,7.0.0.13,7,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,12,21,7.0.0.14,6,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,12,21,7.0.0.14,6,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,13,22,7.0.0.15,0,NONE,DL,nan,nan,0,0,60,0,0
32,UES1,13,22,7.0.0.15,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,14,23,7.0.0.16,0,NONE,DL,nan,nan,0,0,60,0,0
32,UES1,14,23,7.0.0.16,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,15,24,7.0.0.17,6,NTN,DL,0.744893,0.0583934,1.75403,35.5932,59,21,219254
32,UES1,15,24,7.0.0.17,6,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,16,25,7.0.0.18,1,TN,DL,nan,nan,0,0,60,0,0
32,UES1,16,25,7.0.0.18,1,TN,UL,nan,nan,0,0,250,0,0
32,UES1,17,26,7.0.0.19,0,NONE,DL,nan,nan,0,0,61,0,0
32,UES1,17,26,7.0.0.19,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,18,27,7.0.0.20,0,NONE,DL,nan,nan,0,0,60,0,0
32,UES1,18,27,7.0.0.20,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,19,28,7.0.0.21,8,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,19,28,7.0.0.21,8,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,20,29,7.0.0.22,7,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,20,29,7.0.0.22,7,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,21,30,7.0.0.23,4,TN,DL,nan,nan,0,0,59,0,0
32,UES1,21,30,7.0.0.23,4,TN,UL,nan,nan,0,0,250,0,0
32,UES1,22,31,7.0.0.24,8,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,22,31,7.0.0.24,8,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,23,32,7.0.0.25,0,NONE,DL,nan,nan,0,0,61,0,0
32,UES1,23,32,7.0.0.25,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,24,33,7.0.0.26,0,NONE,DL,nan,nan,0,0,61,0,0
32,UES1,24,33,7.0.0.26,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES1,25,34,7.0.0.27,3,TN,DL,nan,nan,0,0,61,0,0
32,UES1,25,34,7.0.0.27,3,TN,UL,nan,nan,0,0,250,0,0
32,UES1,26,35,7.0.0.28,5,TN,DL,nan,nan,0,0,59,0,0
32,UES1,26,35,7.0.0.28,5,TN,UL,nan,nan,0,0,250,0,0
32,UES1,27,36,7.0.0.29,6,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,27,36,7.0.0.29,6,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,28,37,7.0.0.30,9,NTN,DL,nan,nan,0,0,60,0,0
32,UES1,28,37,7.0.0.30,9,NTN,UL,nan,nan,0,0,250,0,0
32,UES1,29,38,7.0.0.31,0,NONE,DL,nan,nan,0,0,61,0,0
32,UES1,29,38,7.0.0.31,0,NONE,UL,nan,nan,0,0,250,0,0
32,UES2,0,39,7.0.0.32,7,NTN,DL,0.312849,0.109667,0.001032,50,6,3,129
32,UES2,0,39,7.0.0.32,7,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,1,40,7.0.0.33,0,NONE,DL,nan,nan,0,0,33,0,0
32,UES2,1,40,7.0.0.33,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,2,41,7.0.0.34,0,NONE,DL,nan,nan,0,0,38,0,0
32,UES2,2,41,7.0.0.34,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,3,42,7.0.0.35,4,TN,DL,0.1471,0.0428197,0.000544,5.88235,17,1,68
32,UES2,3,42,7.0.0.35,4,TN,UL,nan,nan,0,nan,0,0,0
32,UES2,4,43,7.0.0.36,0,NONE,DL,nan,nan,0,0,18,0,0
32,UES2,4,43,7.0.0.36,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,5,44,7.0.0.37,3,TN,DL,nan,nan,0,0,6,0,0
32,UES2,5,44,7.0.0.37,3,TN,UL,nan,nan,0,nan,0,0,0
32,UES2,6,45,7.0.0.38,0,NONE,DL,nan,nan,0,0,38,0,0
32,UES2,6,45,7.0.0.38,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,7,46,7.0.0.39,9,NTN,DL,nan,nan,0,0,23,0,0
32,UES2,7,46,7.0.0.39,9,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,8,47,7.0.0.40,0,NONE,DL,nan,nan,0,0,6,0,0
32,UES2,8,47,7.0.0.40,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,9,48,7.0.0.41,4,TN,DL,0.0705536,0.0666667,0.001032,42.8571,7,3,129
32,UES2,9,48,7.0.0.41,4,TN,UL,nan,nan,0,nan,0,0,0
32,UES2,10,49,7.0.0.42,8,NTN,DL,0.299175,0.0348713,0.017952,86.8421,38,33,2244
32,UES2,10,49,7.0.0.42,8,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,11,50,7.0.0.43,0,NONE,DL,nan,nan,0,0,38,0,0
32,UES2,11,50,7.0.0.43,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,12,51,7.0.0.44,0,NONE,DL,nan,nan,0,0,7,0,0
32,UES2,12,51,7.0.0.44,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,13,52,7.0.0.45,0,NONE,DL,nan,nan,0,0,38,0,0
32,UES2,13,52,7.0.0.45,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,14,53,7.0.0.46,7,NTN,DL,0.26428,0.04,0.00172,83.3333,6,5,215
32,UES2,14,53,7.0.0.46,7,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,15,54,7.0.0.47,0,NONE,DL,nan,nan,0,0,17,0,0
32,UES2,15,54,7.0.0.47,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,16,55,7.0.0.48,5,TN,DL,0.0177846,0.0122755,0.019584,94.7368,38,36,2448
32,UES2,16,55,7.0.0.48,5,TN,UL,nan,nan,0,nan,0,0,0
32,UES2,17,56,7.0.0.49,5,TN,DL,0.00323622,8.9285e-05,0.001376,66.6667,6,4,172
32,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
32,UES2,18,57,7.0.0.50,6,NTN,DL,0.270109,0.0198672,0.015576,111.538,26,29,1947
32,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,38,0,0
32,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,20,59,7.0.0.52,7,NTN,DL,0.285013,0.0292471,0.007016,107.692,13,14,877
32,UES2,20,59,7.0.0.52,7,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,21,60,7.0.0.53,7,NTN,DL,0.311264,0.0663333,0.001032,42.8571,7,3,129
32,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,22,61,7.0.0.54,7,NTN,DL,0.262357,0.0333333,0.002064,100,6,6,258
32,UES2,22,61,7.0.0.54,7,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,23,62,7.0.0.55,8,NTN,DL,0.284805,0.08,0.00172,83.3333,6,5,215
32,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
32,UES2,24,63,7.0.0.56,5,TN,DL,nan,nan,0,0,38,0,0
32,UES2,24,63,7.0.0.56,5,TN,UL,nan,nan,0,nan,0,0,0
32,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,6,0,0
32,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,19,0,0
32,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,27,66,7.0.0.59,1,TN,DL,nan,nan,0,0,6,0,0
32,UES2,27,66,7.0.0.59,1,TN,UL,nan,nan,0,nan,0,0,0
32,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,8,0,0
32,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
32,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,6,0,0
32,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
33,UES1,0,9,7.0.0.2,3,TN,DL,nan,nan,0,0,60,0,0
33,UES1,0,9,7.0.0.2,3,TN,UL,0.0654416,0.0231031,0.009216,3.6,250,9,1152
33,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,60,0,0
33,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
33,UES1,2,11,7.0.0.4,6,NTN,DL,nan,nan,0,0,61,0,0
33,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
33,UES1,3,12,7.0.0.5,3,TN,DL,nan,nan,0,0,60,0,0
33,UES1,3,12,7.0.0.5,3,TN,UL,nan,nan,0,0,250,0,0
33,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,60,0,0
33,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
33,UES1,5,14,7.0.0.7,6,NTN,DL,2.64114,0.0320419,2.84078,56.6667,60,34,355098
33,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
33,UES1,6,15,7.0.0.8,7,NTN,DL,0.343334,0.0167538,4.76464,95,60,57,595580
33,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
33,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,60,0,0
33,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
33,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,60,0,0
33,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
33,UES1,9,18,7.0.0.11,3,TN,DL,nan,nan,0,0,60,0,0
33,UES1,9,18,7.0.0.11,3,TN,UL,nan,nan,0,0,250,0,0
33,UES1,10,19,7.0.0.12,9,NTN,DL,nan,nan,0,0,60,0,0
